iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
THA,Asia,Thailand,7/28/2021,543361,16533,14840.571,4397,133,112.429,7767.755,236.352,212.157,62.858,1.901,1.607,1.26,,,,,,,,,63825,10385288,148.466,0.912,60260,0.861,0.2463,4.1,tests performed,16591329,12858570,3732759,,164270,215233,23.72,18.38,5.34,,3077,188529,0.27,72.22,69950844,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,,,,
THA,Asia,Thailand,7/29/2021,561030,17669,15414,4562,165,123.571,8020.346,252.592,220.355,65.217,2.359,1.767,1.25,,,,,,,,,70632,10455920,149.475,1.01,61372,0.877,0.2512,4,tests performed,17011477,13225233,3786244,,420148,231791,24.32,18.91,5.41,,3314,202865,0.29,72.22,69950844,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,,,,
THA,Asia,Thailand,7/30/2021,578375,17345,15809.714,4679,117,124,8268.306,247.96,226.012,66.89,1.673,1.773,1.24,,,,,,,,,70017,10525937,150.476,1.001,62968,0.9,0.2511,4,tests performed,17491632,13640179,3851453,,480155,249973,25.01,19.5,5.51,,3574,218679,0.313,72.22,69950844,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,,,,
THA,Asia,Thailand,7/31/2021,597287,18912,16474.286,4857,178,132.429,8538.668,270.361,235.512,69.434,2.545,1.893,1.23,,,,,,,,,59041,10584978,151.32,0.844,61790,0.883,0.2666,3.8,tests performed,17685974,13802916,3883058,,194342,259447,25.28,19.73,5.55,,3709,225153,0.322,72.22,69950844,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,21649,2.73,18.75,309.4887604
THA,Asia,Thailand,8/1/2021,615314,18027,16858.857,4990,133,133,8796.377,257.71,241.01,71.336,1.901,1.901,1.22,,,,,,,,,53149,10638127,152.08,0.76,61243,0.876,0.2753,3.6,tests performed,17866526,13955087,3911439,,180552,272250,25.54,19.95,5.59,,3892,235328,0.336,72.22,69950844,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,,,,
THA,Asia,Thailand,8/2/2021,633284,17970,17229.429,5168,178,146,9053.272,256.895,246.308,73.88,2.545,2.087,1.21,,,,,,,,,57398,10695525,152.901,0.821,61868,0.884,0.2785,3.6,tests performed,18198825,14207477,3991348,,332299,299879,26.02,20.31,5.71,,4287,253936,0.363,72.22,69950844,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,,,,
THA,Asia,Thailand,8/3/2021,652185,18901,17908.143,5315,147,150.143,9323.476,270.204,256.01,75.982,2.101,2.146,1.21,,,,,,,,,74481,10770006,153.965,1.065,64078,0.916,0.2795,3.6,tests performed,18578096,14492385,4085711,,379271,307291,26.56,20.72,5.84,,4393,254010,0.363,72.22,69950844,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,,,,
THA,Asia,Thailand,8/4/2021,672385,20200,18432,5503,188,158,9612.25,288.774,263.499,78.67,2.688,2.259,1.2,,,,,,,,,68635,10838641,154.947,0.981,64765,0.926,0.2846,3.5,tests performed,18961703,14783001,4178702,,383607,338625,27.11,21.13,5.97,,4841,274919,0.393,72.22,69950844,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,,,,
THA,Asia,Thailand,8/5/2021,693305,20920,18896.429,5663,160,157.286,9911.317,299.067,270.139,80.957,2.287,2.249,1.19,,,,,,,,,60211,10898852,155.807,0.861,63276,0.905,0.2986,3.3,tests performed,19632537,15180276,4277071,175190,670834,374437,28.07,21.7,6.11,0.25,5353,279292,0.399,72.22,69950844,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,,,,
THA,Asia,Thailand,8/6/2021,714684,21379,19472.714,5854,191,167.857,10216.946,305.629,278.377,83.687,2.73,2.4,1.17,,,,,,,,,47117,10945969,156.481,0.674,60005,0.858,0.3245,3.1,tests performed,20280108,15687291,4406723,186094,647571,398354,28.99,22.43,6.3,0.27,5695,292445,0.418,72.22,69950844,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,,,,
THA,Asia,Thailand,8/7/2021,736522,21838,19890.714,6066,212,172.714,10529.137,312.191,284.353,86.718,3.031,2.469,1.16,,,,,,,,,50841,10996810,157.208,0.727,58833,0.841,0.3381,3,tests performed,20478635,15843283,4438168,197184,198527,398952,29.28,22.65,6.34,0.28,5703,291481,0.417,72.22,69950844,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,,,,
THA,Asia,Thailand,8/8/2021,756505,19983,20170.143,6204,138,173.429,10814.809,285.672,288.347,88.691,1.973,2.479,1.14,,,,,,,,,53748,11050558,157.976,0.768,58919,0.842,0.3423,2.9,tests performed,20669780,15986354,4461861,221565,191145,400465,29.55,22.85,6.38,0.32,5725,290181,0.415,72.22,69950844,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,,,,
THA,Asia,Thailand,8/9/2021,776108,19603,20403.429,6353,149,169.286,11095.048,280.24,291.682,90.821,2.13,2.42,1.13,,,,,,,,,56886,11107444,158.789,0.813,58846,0.841,0.3467,2.9,tests performed,21171110,16336743,4566345,268022,501330,424612,30.27,23.35,6.53,0.38,6070,304181,0.435,72.22,69950844,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,,,,
THA,Asia,Thailand,8/10/2021,795951,19843,20538,6588,235,181.857,11378.719,283.671,293.606,94.18,3.36,2.6,1.12,,,,,,,,,68463,11175907,159.768,0.979,57986,0.829,0.3542,2.8,tests performed,21717954,16701428,4692030,324496,546844,448551,31.05,23.88,6.71,0.46,6412,315578,0.451,72.22,69950844,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,,,,
THA,Asia,Thailand,8/11/2021,816989,21038,20657.714,6795,207,184.571,11679.473,300.754,295.318,97.14,2.959,2.639,1.11,,,,,,,,,66851,11242758,160.724,0.956,57731,0.825,0.3578,2.8,tests performed,22288819,17068105,4826641,394073,570865,475302,31.86,24.4,6.9,0.56,6795,326443,0.467,72.22,69950844,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,,,,
THA,Asia,Thailand,8/12/2021,839771,22782,20923.714,6942,147,182.714,12005.159,325.686,299.12,99.241,2.101,2.612,1.1,,,,,,,,,57353,11300111,161.544,0.82,57323,0.819,0.365,2.7,tests performed,22508659,17239593,4855000,414066,219840,410875,32.18,24.65,6.94,0.59,5874,294188,0.421,72.22,69950844,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,,,,
THA,Asia,Thailand,8/13/2021,863189,23418,21215,7126,184,181.714,12339.937,334.778,303.284,101.872,2.63,2.598,1.09,,,,,,,,,52063,11352174,162.288,0.744,58029,0.83,0.3656,2.7,tests performed,23192491,17696114,5033568,462809,683832,416055,33.16,25.3,7.2,0.66,5948,286975,0.41,72.22,69950844,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,,,,
THA,Asia,Thailand,8/14/2021,885275,22086,21250.429,7343,217,182.429,12655.673,315.736,303.791,104.974,3.102,2.608,1.07,,,,,,,,,58471,11410645,163.124,0.836,59119,0.845,0.3595,2.8,tests performed,,,,,,416246,,,,,5951,286170,0.409,72.22,69950844,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,,,,
THA,Asia,Thailand,8/15/2021,907157,21882,21521.714,7552,209,192.571,12968.493,312.82,307.669,107.962,2.988,2.753,1.06,,,,,,,,,50791,11461436,163.85,0.726,58697,0.839,0.3667,2.7,tests performed,23592227,17996826,5109476,485925,,417492,33.73,25.73,7.3,0.69,5968,287210,0.411,72.22,69950844,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,,,,
THA,Asia,Thailand,8/16/2021,928314,21157,21743.714,7734,182,197.286,13270.948,302.455,310.843,110.563,2.602,2.82,1.04,,,,,,,,,54302,11515738,164.626,0.776,58328,0.834,0.3728,2.7,tests performed,24100631,18370997,5228157,501477,508404,418503,34.45,26.26,7.47,0.72,5983,290608,0.415,72.22,69950844,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,,,,
THA,Asia,Thailand,8/17/2021,948442,20128,21784.429,7973,239,197.857,13558.693,287.745,311.425,113.98,3.417,2.829,1.03,,,,,,,,,63953,11579691,165.54,0.914,57683,0.825,0.3777,2.6,tests performed,24618749,18726405,5381676,510668,518118,414399,35.19,26.77,7.69,0.73,5924,289282,0.414,72.22,69950844,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,,,,
THA,Asia,Thailand,8/18/2021,968957,20515,21709.714,8285,312,212.857,13851.97,293.277,310.357,118.44,4.46,3.043,1.01,,,,,,,,,68932,11648623,166.526,0.985,57981,0.829,0.3744,2.7,tests performed,25167060,19143574,5503882,519604,548311,411177,35.98,27.37,7.87,0.74,5878,296496,0.424,75.93,69950844,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,,,,
THA,Asia,Thailand,8/19/2021,989859,20902,21441.143,8586,301,234.857,14150.78,298.81,306.517,122.743,4.303,3.357,0.99,,,,,,,,,60847,11709470,167.396,0.87,58480,0.836,0.3666,2.7,tests performed,25818666,19586009,5705200,527457,651606,472858,36.91,28,8.16,0.75,6760,335202,0.479,75.93,69950844,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,,,,
THA,Asia,Thailand,8/20/2021,1009710,19851,20931.571,8826,240,242.857,14434.565,283.785,299.233,126.174,3.431,3.472,0.98,,,,,,,,,74919,11784389,168.467,1.071,61745,0.883,0.339,2.9,tests performed,26428101,19973692,5920614,533795,609435,462230,37.78,28.55,8.46,0.76,6608,325368,0.465,75.93,69950844,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,,,,
THA,Asia,Thailand,8/21/2021,1030281,20571,20715.143,9087,261,249.143,14728.643,294.078,296.139,129.906,3.731,3.562,0.97,,,,,,,,,46129,11830518,169.126,0.659,59982,0.857,0.3454,2.9,tests performed,26832179,20272171,6017820,542188,404078,491403,38.36,28.98,8.6,0.78,7025,346529,0.495,75.93,69950844,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,,,,
THA,Asia,Thailand,8/22/2021,1049295,19014,20305.429,9320,233,252.571,15000.462,271.819,290.281,133.236,3.331,3.611,0.95,,,,,,,,,42140,11872658,169.729,0.602,58746,0.84,0.3456,2.9,tests performed,27038999,20430028,6065003,543968,206820,492396,38.65,29.21,8.67,0.78,7039,347600,0.497,75.93,69950844,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,,,,
THA,Asia,Thailand,8/23/2021,1066786,17491,19781.714,9562,242,261.143,15250.509,250.047,282.795,136.696,3.46,3.733,0.95,,,,,,,,,54456,11927114,170.507,0.778,58768,0.84,0.3366,3,tests performed,27612445,20830673,6230511,551261,573446,501688,39.47,29.78,8.91,0.79,7172,351382,0.502,75.93,69950844,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,,,,
THA,Asia,Thailand,8/24/2021,1083951,17165,19358.429,9788,226,259.286,15495.896,245.387,276.743,139.927,3.231,3.707,0.94,,,,,,,,,64284,11991398,171.426,0.919,58815,0.841,0.3291,3,tests performed,28197659,21231498,6405537,560624,585214,511273,40.31,30.35,9.16,0.8,7309,357870,0.512,75.93,69950844,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,,,,
THA,Asia,Thailand,8/25/2021,1102368,18417,19058.714,10085,297,257.143,15759.181,263.285,272.459,144.173,4.246,3.676,0.93,,,,,,,,,62160,12053558,172.315,0.889,57848,0.827,0.3295,3,tests performed,28835580,21669955,6596785,568840,637921,524074,41.22,30.98,9.43,0.81,7492,360912,0.516,75.93,69950844,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,,,,
THA,Asia,Thailand,8/26/2021,1120869,18501,18715.714,10314,229,246.857,16023.667,264.486,267.555,147.446,3.274,3.529,0.93,,,,,,,,,59708,12113266,173.168,0.854,57685,0.825,0.3244,3.1,tests performed,29504769,22070573,6860084,574112,669189,526586,42.18,31.55,9.81,0.82,7528,354938,0.507,75.93,69950844,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,,,,
THA,Asia,Thailand,8/27/2021,1139571,18702,18551.571,10587,273,251.571,16291.026,267.359,265.209,151.349,3.903,3.596,0.92,,,,,,,,,50388,12163654,173.889,0.72,54181,0.775,0.3424,2.9,tests performed,30420507,22617701,7221368,581438,915738,570344,43.49,32.33,10.32,0.83,8153,377716,0.54,75.93,69950844,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,,,,
THA,Asia,Thailand,8/28/2021,1157555,17984,18182,10879,292,256,16548.121,257.095,259.925,155.523,4.174,3.66,0.91,,,,,,,,,42463,12206117,174.496,0.607,53657,0.767,0.3389,3,tests performed,30679289,22807078,7287885,584326,258782,549587,43.86,32.6,10.42,0.84,7857,362130,0.518,75.93,69950844,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,,,,
THA,Asia,Thailand,8/29/2021,1174091,16536,17828,11143,264,260.429,16784.515,236.395,254.865,159.298,3.774,3.723,0.9,,,,,,,,,31920,12238037,174.952,0.456,52197,0.746,0.3416,2.9,tests performed,30954477,23018371,7350348,585758,275188,559354,44.25,32.91,10.51,0.84,7996,369763,0.529,75.93,69950844,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,,,,
THA,Asia,Thailand,8/30/2021,1190063,15972,17611,11399,256,262.429,17012.847,228.332,251.763,162.957,3.66,3.752,0.9,,,,,,,,,51170,12289207,175.683,0.732,51728,0.739,0.3405,2.9,tests performed,31771819,23401465,7780973,589381,817342,594196,45.42,33.45,11.12,0.84,8494,367256,0.525,75.93,69950844,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,,,,
THA,Asia,Thailand,8/31/2021,1204729,14666,17254,11589,190,257.286,17222.508,209.662,246.659,165.673,2.716,3.678,0.9,,,,,,,,,65454,12354661,176.619,0.936,51895,0.742,0.3325,3,tests performed,,,,,,569750,,,,,8145,338112,0.483,55.09,69950844,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,36663.4,4.4,35.65,524.1309168
THA,Asia,Thailand,9/1/2021,1219531,14802,16737.571,11841,252,250.857,17434.114,211.606,239.276,169.276,3.603,3.586,0.89,,,,,,,,,50872,12405533,177.346,0.727,50282,0.719,0.3329,3,tests performed,32600001,23795098,8212750,592153,,537774,46.6,34.02,11.74,0.85,7688,303592,0.434,55.09,69950844,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,,,,
THA,Asia,Thailand,9/2/2021,1234487,14956,16231.143,12103,262,255.571,17647.921,213.807,232.036,173.022,3.745,3.654,0.89,,,,,,,,,47992,12453525,178.033,0.686,48608,0.695,0.3339,3,tests performed,33427463,24147532,8684695,595236,827462,560385,47.79,34.52,12.42,0.85,8011,296708,0.424,55.09,69950844,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,,,,
THA,Asia,Thailand,9/3/2021,1249140,14653,15652.714,12374,271,255.286,17857.397,209.476,223.767,176.896,3.874,3.65,0.89,,,,,,,,,49598,12503123,178.742,0.709,48496,0.693,0.3228,3.1,tests performed,34292537,24542140,9152799,597598,865074,553147,49.02,35.08,13.08,0.85,7908,274920,0.393,55.09,69950844,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,,,,
THA,Asia,Thailand,9/4/2021,1265082,15942,15361,12631,257,250.286,18085.3,227.903,219.597,180.57,3.674,3.578,0.9,,,,,,,,,40007,12543130,179.313,0.572,48145,0.688,0.3191,3.1,tests performed,35218164,24918054,9698842,601268,925627,648411,50.35,35.62,13.87,0.86,9270,301568,0.431,55.09,69950844,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,,,,
THA,Asia,Thailand,9/5/2021,1280534,15452,15206.143,12855,224,244.571,18306.198,220.898,217.383,183.772,3.202,3.496,0.9,,,,,,,,,36366,12579496,179.833,0.52,48780,0.697,0.3117,3.2,tests performed,35587676,25104942,9879371,603363,369512,661886,50.88,35.89,14.12,0.86,9462,298082,0.426,55.09,69950844,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,,,,
THA,Asia,Thailand,9/6/2021,1294522,13988,14922.714,13042,187,234.714,18506.167,199.969,213.331,186.445,2.673,3.355,0.91,,,,,,,,,51299,12630795,180.567,0.733,48798,0.698,0.3058,3.3,tests performed,35912894,25234259,10074612,604023,325218,591582,51.34,36.07,14.4,0.86,8457,261828,0.374,55.09,69950844,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,,,,
THA,Asia,Thailand,9/7/2021,1308343,13821,14802,13283,241,242,18703.749,197.582,211.606,189.89,3.445,3.46,0.91,,,,,,,,,55313,12686108,181.357,0.791,47350,0.677,0.3126,3.2,tests performed,36635271,25554456,10475325,605490,722377,635623,52.37,36.53,14.98,0.87,9087,279454,0.4,55.09,69950844,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,,,,
THA,Asia,Thailand,9/8/2021,1322519,14176,14712.571,13511,228,238.571,18906.405,202.657,210.327,193.15,3.259,3.411,0.92,,,,,,,,,62253,12748361,182.247,0.89,48975,0.7,0.3004,3.3,tests performed,37461284,25954106,10900001,607177,826013,694469,53.55,37.1,15.58,0.87,9928,308430,0.441,55.09,69950844,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,,,,
THA,Asia,Thailand,9/9/2021,1338550,16031,14866.143,13731,220,232.571,19135.58,229.175,212.523,196.295,3.145,3.325,0.92,,,,,,,,,51430,12799791,182.983,0.735,49467,0.707,0.3005,3.3,tests performed,38174738,26292211,11272593,609934,713454,678182,54.57,37.59,16.12,0.87,9695,306383,0.438,55.09,69950844,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,,,,
THA,Asia,Thailand,9/10/2021,1352953,14403,14830.429,13920,189,220.857,19341.482,205.902,212.012,198.997,2.702,3.157,0.92,,,,,,,,,53625,12853416,183.749,0.767,50042,0.715,0.2964,3.4,tests performed,38873359,26631261,11630996,611102,698621,654403,55.57,38.07,16.63,0.87,9355,298446,0.427,55.09,69950844,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,,,,
THA,Asia,Thailand,9/11/2021,1368144,15191,14723.143,14173,253,220.286,19558.649,217.167,210.478,202.614,3.617,3.149,0.92,,,,,,,,,41354,12894770,184.34,0.591,50234,0.718,0.2931,3.4,tests performed,39631862,26954546,12063643,613673,758503,630528,56.66,38.53,17.25,0.88,9014,290927,0.416,55.09,69950844,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,,,,
THA,Asia,Thailand,9/12/2021,1382173,14029,14519.857,14353,180,214,19759.204,200.555,207.572,205.187,2.573,3.059,0.92,,,,,,,,,37858,12932628,184.882,0.541,50447,0.721,0.2878,3.5,tests performed,40060467,27194487,12251011,614969,428605,638970,57.27,38.88,17.51,0.88,9135,298506,0.427,55.09,69950844,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,,,,
THA,Asia,Thailand,9/13/2021,1394756,12583,14319.143,14485,132,206.143,19939.088,179.883,204.703,207.074,1.887,2.947,0.92,,,,,,,,,54487,12987115,185.661,0.779,50903,0.728,0.2813,3.6,tests performed,40276356,27303700,12357581,615075,215889,623352,57.58,39.03,17.67,0.88,8911,295634,0.423,55.09,69950844,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,,,,
THA,Asia,Thailand,9/14/2021,1406542,11786,14028.429,14621,136,191.143,20107.577,168.49,200.547,209.018,1.944,2.733,0.92,,,,,,,,,62363,13049478,186.552,0.892,51910,0.742,0.2702,3.7,tests performed,40953025,27540743,12795707,616575,676669,616822,58.55,39.37,18.29,0.88,8818,283755,0.406,55.09,69950844,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,,,,
THA,Asia,Thailand,9/15/2021,1420340,13798,13974.429,14765,144,179.143,20304.83,197.253,199.775,211.077,2.059,2.561,0.92,,,,,,,,,59852,13109330,187.408,0.856,51567,0.737,0.271,3.7,tests performed,41647101,27769095,13260456,617550,694076,597974,59.54,39.7,18.96,0.88,8548,259284,0.371,55.09,69950844,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,,,,
THA,Asia,Thailand,9/16/2021,1434237,13897,13669.571,14953,188,174.571,20503.498,198.668,195.417,213.764,2.688,2.496,0.93,,,,,,,,,60004,13169334,188.266,0.858,52792,0.755,0.2589,3.9,tests performed,42477514,28085202,13773184,619128,830413,614682,60.72,40.15,19.69,0.89,8787,256142,0.366,55.09,69950844,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,,,,
THA,Asia,Thailand,9/17/2021,1448792,14555,13691.286,15124,171,172,20711.573,208.075,195.727,216.209,2.445,2.459,0.93,,,,,,,,,52375,13221709,189.014,0.749,52613,0.752,0.2602,3.8,tests performed,43342103,28436015,14285995,620093,864589,638392,61.96,40.65,20.42,0.89,9126,257822,0.369,55.09,69950844,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,,,,
THA,Asia,Thailand,9/18/2021,1462901,14109,13536.714,15246,122,153.286,20913.272,201.699,193.518,217.953,1.744,2.191,0.93,,,,,,,,,36856,13258565,189.541,0.527,51971,0.743,0.2605,3.8,tests performed,43889427,28611321,14657681,620425,547324,608224,62.74,40.9,20.95,0.89,8695,236682,0.338,55.09,69950844,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,,,,
THA,Asia,Thailand,9/19/2021,1476477,13576,13472,15363,117,144.286,21107.351,194.079,192.592,219.626,1.673,2.063,0.92,,,,,,,,,37370,13295935,190.075,0.534,51901,0.742,0.2596,3.9,tests performed,44485657,28893133,14971317,621207,596230,632170,63.6,41.3,21.4,0.89,9037,242664,0.347,55.09,69950844,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,,,,
THA,Asia,Thailand,9/20/2021,1489186,12709,13490,15469,106,140.571,21289.035,181.685,192.85,221.141,1.515,2.01,0.92,,,,,,,,,47733,13343668,190.758,0.682,50936,0.728,0.2648,3.8,tests performed,44742049,29002572,15118015,621462,256392,637956,63.96,41.46,21.61,0.89,9120,242696,0.347,55.09,69950844,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,,,,
THA,Asia,Thailand,9/21/2021,1500105,10919,13366.143,15612,143,141.571,21445.131,156.095,191.079,223.185,2.044,2.024,0.91,,,,,,,,,54358,13398026,191.535,0.777,49793,0.712,0.2684,3.7,tests performed,45211101,29201077,15388071,621953,469052,608297,64.63,41.75,22,0.89,8696,237191,0.339,55.09,69950844,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,,,,
THA,Asia,Thailand,9/22/2021,1511357,11252,13002.429,15753,141,141.143,21605.987,160.856,185.88,225.201,2.016,2.018,0.91,,,,,,,,,52202,13450228,192.281,0.746,48700,0.696,0.267,3.7,tests performed,46023016,29501110,15899158,622748,811915,625131,65.79,42.17,22.73,0.89,8937,247431,0.354,55.09,69950844,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,,,,
THA,Asia,Thailand,9/23/2021,1524613,13256,12910.857,15884,131,133,21795.491,189.505,184.57,227.074,1.873,1.901,0.91,,,,,,,,,49287,13499515,192.986,0.705,47169,0.674,0.2737,3.7,tests performed,,,,,,615274,,,,,8796,243398,0.348,55.09,69950844,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,,,,
THA,Asia,Thailand,9/24/2021,1537310,12697,12645.429,16016,132,127.429,21977.004,181.513,180.776,228.961,1.887,1.822,0.91,,,,,,,,,38751,13538266,193.54,0.554,45222,0.646,0.2796,3.6,tests performed,,,,,,600535,,,,,8585,234407,0.335,55.09,69950844,135.132,40.1,11.373,6.89,16277.671,0.1,109.861,7.04,1.9,38.8,90.67,2.1,77.15,0.777,,,,
